"file","type","smells","itCount","describeCount"
"test/spec/utils-test.js","AnonymousTest","[{""startLine"":408,""endLine"":434}]",55,18
"test/spec/utils-test.js","AnonymousTest","[{""startLine"":730,""endLine"":738}]",55,18
"test/spec/utils-test.js","AnonymousTest","[{""startLine"":835,""endLine"":841}]",55,18
"test/spec/utils-test.js","AnonymousTest","[{""startLine"":861,""endLine"":864}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":238,""endLine"":263}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":265,""endLine"":290}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":292,""endLine"":317}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":319,""endLine"":344}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":346,""endLine"":375}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":377,""endLine"":406}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":408,""endLine"":434}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":436,""endLine"":461}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":463,""endLine"":483}]",55,18
"test/spec/utils-test.js","OvercommentedTest","[{""startLine"":487,""endLine"":525}]",55,18
"test/spec/utils-test.js","IdenticalTestDescription","[{""startLine"":674,""endLine"":702}]",55,18
"test/spec/utils-test.js","SubOptimalAssert","[{""startLine"":825,""endLine"":825}]",55,18
"test/spec/utils-test.js","SubOptimalAssert","[{""startLine"":940,""endLine"":940}]",55,18
"test/spec/utils-test.js","SubOptimalAssert","[{""startLine"":960,""endLine"":960}]",55,18
"test/spec/lifecycle-test.js","AnonymousTest","[{""startLine"":108,""endLine"":112}]",69,22
"test/spec/lifecycle-test.js","AnonymousTest","[{""startLine"":261,""endLine"":264}]",69,22
"test/spec/lifecycle-test.js","AnonymousTest","[{""startLine"":2085,""endLine"":2088}]",69,22
"test/spec/lifecycle-test.js","GeneralFixture","[{""startLine"":80,""endLine"":80}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":390,""endLine"":438}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":463,""endLine"":521}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":800,""endLine"":845}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":847,""endLine"":904}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":906,""endLine"":1031}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":1197,""endLine"":1302}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":1305,""endLine"":1373}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":1834,""endLine"":1893}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":2024,""endLine"":2080}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":2462,""endLine"":2516}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":2518,""endLine"":2572}]",69,22
"test/spec/lifecycle-test.js","OvercommentedTest","[{""startLine"":2579,""endLine"":2681}]",69,22
"test/spec/lifecycle-test.js","IdenticalTestDescription","[{""startLine"":166,""endLine"":170}]",69,22
"test/spec/lifecycle-test.js","IdenticalTestDescription","[{""startLine"":186,""endLine"":190}]",69,22
"test/spec/lifecycle-test.js","IdenticalTestDescription","[{""startLine"":261,""endLine"":264}]",69,22
"test/spec/lifecycle-test.js","IdenticalTestDescription","[{""startLine"":2085,""endLine"":2088}]",69,22
"test/spec/lifecycle-test.js","ConditionalTestLogic","[{""startLine"":430,""endLine"":436}]",69,22
"test/spec/lifecycle-test.js","ConditionalTestLogic","[{""startLine"":514,""endLine"":520}]",69,22
"test/spec/lifecycle-test.js","ConditionalTestLogic","[{""startLine"":1940,""endLine"":1950}]",69,22
"test/spec/lifecycle-test.js","ConditionalTestLogic","[{""startLine"":1947,""endLine"":1949}]",69,22
"test/spec/lifecycle-test.js","ConditionalTestLogic","[{""startLine"":2076,""endLine"":2079}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":120,""endLine"":120}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":140,""endLine"":140}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":160,""endLine"":160}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":180,""endLine"":180}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":918,""endLine"":918}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":1037,""endLine"":1037}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":1118,""endLine"":1118}]",69,22
"test/spec/lifecycle-test.js","NonFunctionalStatement","[{""startLine"":1205,""endLine"":1205}]",69,22
