file,type,line,method,source
/test/unit/transit.spec.js,NonFunctionalStatement,"{'startLine':2813,'endLine':2813}","it(""should send stream chunks"", () => {
			transit.publish.mockClear();

			let stream = new Stream.Readable({
				read() {}
			});

			return transit
				.sendResponse(""node2"", ""12345"", meta, stream)
				.then(() => {
					expect(transit.publish).toHaveBeenCalledTimes(1);
					expect(transit.publish).toHaveBeenLastCalledWith({
						payload: {
							data: null,
							id: ""12345"",
							meta,
							seq: 0,
							stream: true,
							success: true
						},
						target: ""node2"",
						type: ""RES""
					});

					transit.publish.mockClear();
					stream.push(""first chunk"");
				})
				.delay(20)
				.then(() => expect(stream.isPaused()).toBeTruthy())
				.delay(80)
				.then(() => {
					expect(stream.isPaused()).toBeFalsy();
					expect(transit.publish).toHaveBeenCalledTimes(1);
					expect(transit.publish).toHaveBeenCalledWith({
						payload: {
							data: Buffer.from(""first chunk""),
							id: ""12345"",
							meta,
							seq: 1,
							stream: true,
							success: true
						},
						target: ""node2"",
						type: ""RES""
					});

					transit.publish.mockClear();
					transit._createPayloadErrorField = jest.fn(() => ({ error: true }));

					stream.emit(""error"", new Error(""Something happened""));
				})
				.delay(100)
				.then(() => {
					expect(transit.publish).toHaveBeenCalledTimes(1);
					expect(transit.publish).toHaveBeenCalledWith({
						payload: {
							data: null,
							error: {
								error: true
							},
							id: ""12345"",
							meta,
							seq: 2,
							stream: false,
							success: false
						},
						target: ""node2"",
						type: ""RES""
					});
				});
		})",snuts
/test/unit/transit.spec.js,NonFunctionalStatement,"{'startLine':2886,'endLine':2886}","it(""should send splitted stream chunks"", () => {
			transit.publish.mockClear();
			transit.opts.maxChunkSize = 100;
			let randomData = crypto.randomBytes(1024);
			let stream = new Stream.Readable({
				read() {}
			});

			return transit
				.sendResponse(""node2"", ""12345"", meta, stream)
				.then(() => {
					expect(transit.publish).toHaveBeenCalledTimes(1);
					expect(transit.publish).toHaveBeenLastCalledWith({
						payload: {
							data: null,
							id: ""12345"",
							meta,
							seq: 0,
							stream: true,
							success: true
						},
						target: ""node2"",
						type: ""RES""
					});

					transit.publish.mockClear();
					stream.push(randomData);
				})
				.delay(20)
				.then(() => expect(stream.isPaused()).toBeTruthy())
				.delay(80)
				.then(() => {
					expect(stream.isPaused()).toBeFalsy();
					expect(transit.publish).toHaveBeenCalledTimes(
						Math.ceil(randomData.length / transit.opts.maxChunkSize)
					);

					for (
						let slice = 0;
						slice < Math.ceil(randomData.length / transit.opts.maxChunkSize);
						++slice
					) {
						expect(transit.publish).toHaveBeenCalledWith({
							payload: {
								data: randomData.slice(
									slice * transit.opts.maxChunkSize,
									(slice + 1) * transit.opts.maxChunkSize
								),
								id: ""12345"",
								meta,
								seq: slice + 1,
								stream: true,
								success: true
							},
							target: ""node2"",
							type: ""RES""
						});
					}

					transit.publish.mockClear();
					stream.emit(""end"");
				})
				.delay(100)
				.then(() => {
					expect(transit.publish).toHaveBeenCalledWith({
						payload: {
							data: null,
							id: ""12345"",
							meta,
							seq: Math.ceil(randomData.length / transit.opts.maxChunkSize) + 1,
							stream: false,
							success: true
						},
						target: ""node2"",
						type: ""RES""
					});
				});
		})",snuts
/test/unit/transit.spec.js,VerboseStatement,"{'startLine':21,'endLine':51}","it(""create instance"", () => {
		let transit = new Transit(broker, transporter, transitOptions);
		expect(transit).toBeDefined();
		expect(transit.opts).toBe(transitOptions);
		expect(transit.logger).toBeDefined();
		expect(transit.nodeID).toBe(broker.nodeID);
		expect(transit.instanceID).toBe(broker.instanceID);
		expect(transit.tx).toBe(transporter);
		expect(transit.discoverer).toBe(broker.registry.discoverer);

		expect(transit.pendingRequests).toBeInstanceOf(Map);
		expect(transit.pendingReqStreams).toBeInstanceOf(Map);
		expect(transit.pendingResStreams).toBeInstanceOf(Map);

		expect(transit.stat).toEqual({
			packets: {
				sent: {
					count: 0,
					bytes: 0
				},
				received: {
					count: 0,
					bytes: 0
				}
			}
		});

		expect(transit.connected).toBe(false);
		expect(transit.disconnecting).toBe(false);
		expect(transit.isReady).toBe(false);
	})",snuts
/test/unit/transit.spec.js,VerboseStatement,"{'startLine':1238,'endLine':1283}","it(""should call reject with error"", () => {
		transit._handleIncomingResponseStream.mockClear();

		let err;
		let req = {
			action: { name: ""posts.find"" },
			ctx: { nodeID: null },
			resolve: jest.fn(),
			reject: jest.fn(e => (err = e))
		};
		transit.pendingRequests.set(id, req);

		let payload = {
			ver: ""4"",
			sender: ""remote"",
			id,
			success: false,
			error: {
				name: ""ValidationError"",
				code: 422,
				retryable: true,
				data: { a: 5 },
				stack: ""STACK-TRACE""
			}
		};

		transit.responseHandler(payload);

		expect(transit._handleIncomingResponseStream).toHaveBeenCalledTimes(0);

		expect(req.reject).toHaveBeenCalledTimes(1);
		expect(req.reject).toHaveBeenCalledWith(err);
		expect(req.resolve).toHaveBeenCalledTimes(0);
		expect(req.ctx.nodeID).toBe(""remote"");

		expect(err).toBeInstanceOf(Error);
		expect(err).toBeInstanceOf(E.ValidationError);
		expect(err.name).toBe(""ValidationError"");
		expect(err.code).toBe(422);
		expect(err.retryable).toBe(true);
		expect(err.data).toEqual({ a: 5 });
		expect(err.stack).toBe(""STACK-TRACE"");
		expect(err.nodeID).toBe(""remote"");

		expect(transit.pendingRequests.size).toBe(0);
	})",snuts
/test/unit/transit.spec.js,VerboseStatement,"{'startLine':1285,'endLine':1329}","it(""should call reject with custom error"", () => {
		transit._handleIncomingResponseStream.mockClear();

		let err;
		let req = {
			action: { name: ""posts.find"" },
			ctx: { nodeID: null },
			resolve: jest.fn(),
			reject: jest.fn(e => (err = e))
		};
		transit.pendingRequests.set(id, req);

		let payload = {
			ver: ""4"",
			sender: ""remote"",
			id,
			success: false,
			error: {
				name: ""MyCustomError"",
				code: 456,
				retryable: true,
				data: { a: 5 },
				stack: ""MY-STACK-TRACE""
			}
		};

		transit.responseHandler(payload);

		expect(transit._handleIncomingResponseStream).toHaveBeenCalledTimes(0);

		expect(req.reject).toHaveBeenCalledTimes(1);
		expect(req.reject).toHaveBeenCalledWith(err);
		expect(req.resolve).toHaveBeenCalledTimes(0);
		expect(req.ctx.nodeID).toBe(""remote"");

		expect(err).toBeInstanceOf(Error);
		expect(err.name).toBe(""MyCustomError"");
		expect(err.code).toBe(456);
		expect(err.retryable).toBe(true);
		expect(err.data).toEqual({ a: 5 });
		expect(err.stack).toBe(""MY-STACK-TRACE"");
		expect(err.nodeID).toBe(""remote"");

		expect(transit.pendingRequests.size).toBe(0);
	})",snuts
/test/unit/transit.spec.js,VerboseStatement,"{'startLine':1711,'endLine':1773}","it(""should reorder chunks"", () => {
			expect(
				transit._handleIncomingResponseStream(
					Object.assign({}, payload, { stream: true, seq: 0 }),
					req
				)
			).toBe(true);
			expect(req.resolve).toHaveBeenCalledTimes(1);
			const pass = req.resolve.mock.calls[0][0];
			expect(pass).toBeInstanceOf(Transform);
			pass.on(""data"", data => STORE.push(data.toString()));
			pass.on(""error"", errorHandler);
			pass.on(""end"", () => STORE.push(""-- END --""));

			expect(
				transit._handleIncomingResponseStream(
					Object.assign({}, payload, { stream: true, seq: 4, data: ""CHUNK-4"" }),
					req
				)
			).toBe(true);
			expect(
				transit._handleIncomingResponseStream(
					Object.assign({}, payload, { stream: true, seq: 3, data: ""CHUNK-3"" }),
					req
				)
			).toBe(true);
			expect(
				transit._handleIncomingResponseStream(
					Object.assign({}, payload, { stream: true, seq: 2, data: ""CHUNK-2"" }),
					req
				)
			).toBe(true);
			expect(
				transit._handleIncomingResponseStream(
					Object.assign({}, payload, { stream: false, seq: 7 }),
					req
				)
			).toBe(true);
			expect(
				transit._handleIncomingResponseStream(
					Object.assign({}, payload, { stream: true, seq: 6, data: ""CHUNK-6"" }),
					req
				)
			).toBe(true);
			expect(
				transit._handleIncomingResponseStream(
					Object.assign({}, payload, { stream: true, seq: 5, data: ""CHUNK-5"" }),
					req
				)
			).toBe(true);

			return broker.Promise.delay(500).then(() => {
				expect(STORE).toEqual([
					""CHUNK-1"",
					""CHUNK-2"",
					""CHUNK-3"",
					""CHUNK-4"",
					""CHUNK-5"",
					""CHUNK-6"",
					""-- END --""
				]);
			});
		})",snuts
/test/unit/transit.spec.js,VerboseStatement,"{'startLine':2682,'endLine':2707}","it(""should call publish with the error"", () => {
			transit.publish.mockClear();
			transit.sendResponse(
				""node2"",
				""12345"",
				meta,
				null,
				new E.ValidationError(""Not valid params"", ""ERR_INVALID_A_PARAM"", { a: ""Too small"" })
			);
			expect(transit.publish).toHaveBeenCalledTimes(1);
			const packet = transit.publish.mock.calls[0][0];
			expect(packet).toBeInstanceOf(P.Packet);
			expect(packet.type).toBe(P.PACKET_RESPONSE);
			expect(packet.target).toBe(""node2"");
			expect(packet.payload.id).toBe(""12345"");
			expect(packet.payload.meta).toBe(meta);
			expect(packet.payload.success).toBe(false);
			expect(packet.payload.data).toBeNull();
			expect(packet.payload.error).toBeDefined();
			expect(packet.payload.error.name).toBe(""ValidationError"");
			expect(packet.payload.error.message).toBe(""Not valid params"");
			expect(packet.payload.error.code).toBe(422);
			expect(packet.payload.error.type).toBe(""ERR_INVALID_A_PARAM"");
			expect(packet.payload.error.nodeID).toBe(""node1"");
			expect(packet.payload.error.data).toEqual({ a: ""Too small"" });
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':565,'endLine':584}","it(""should call broker methods"", async () => {
			svc.parseServiceSchema({
				name: ""posts""
			});

			broker.registerLocalService.mockClear();
			broker.callMiddlewareHook.mockClear();
			svc.waitForServices.mockClear();

			await svc._start();

			expect(broker.callMiddlewareHook).toBeCalledTimes(2);
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(1, ""serviceStarting"", [svc]);
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(2, ""serviceStarted"", [svc]);

			expect(broker.registerLocalService).toBeCalledTimes(1);
			expect(broker.registerLocalService).toBeCalledWith(svc._serviceSpecification);

			expect(svc.waitForServices).toBeCalledTimes(0);
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':685,'endLine':701}","it(""should call broker methods"", async () => {
			svc.parseServiceSchema({
				name: ""posts""
			});

			broker.callMiddlewareHook.mockClear();

			await svc._stop();

			expect(broker.callMiddlewareHook).toBeCalledTimes(2);
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(1, ""serviceStopping"", [svc], {
				reverse: true
			});
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(2, ""serviceStopped"", [svc], {
				reverse: true
			});
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':822,'endLine':832}","it(""should throw error if action handler is not defined"", () => {
			expect(() => {
				svc._createAction({}, ""list"");
			}).toThrowError(""Missing action handler on 'list' action in 'v2.posts' service!"");
			expect(() => {
				svc._createAction({ handler: null }, ""list"");
			}).toThrowError(""Missing action handler on 'list' action in 'v2.posts' service!"");
			expect(() => {
				svc._createAction({ handler: ""wrong"" }, ""list"");
			}).toThrowError(""Missing action handler on 'list' action in 'v2.posts' service!"");
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':834,'endLine':855}","it(""should create action definition from a shorthand handler"", () => {
			const handler = jest.fn(function () {
				expect(this).toBe(svc);
				return ""Hello"";
			});
			svc.Promise.method.mockClear();

			const res = svc._createAction(handler, ""list"");

			expect(res).toEqual({
				name: ""v2.posts.list"",
				rawName: ""list"",
				handler: expect.any(Function),
				service: svc
			});

			expect.assertions(4);

			expect(svc.Promise.method).toBeCalledTimes(1);

			return res.handler().then(res => expect(res).toBe(""Hello""));
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':929,'endLine':947}","it(""should set cache: true if $cache is defined in service settings"", () => {
			svc.settings.$cache = false;

			const handler = jest.fn(() => ""Hello"");
			const res = svc._createAction(
				{
					handler
				},
				""list""
			);

			expect(res).toStrictEqual({
				name: ""v2.posts.list"",
				rawName: ""list"",
				handler: expect.any(Function),
				service: svc,
				cache: false
			});
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':970,'endLine':993}","it(""should not overwrite cache value if defined in action schema"", () => {
			svc.settings.$cache = true;

			const handler = jest.fn(() => ""Hello"");
			const res = svc._createAction(
				{
					handler,
					cache: {
						keys: [""id""]
					}
				},
				""list""
			);

			expect(res).toStrictEqual({
				name: ""v2.posts.list"",
				rawName: ""list"",
				handler: expect.any(Function),
				service: svc,
				cache: {
					keys: [""id""]
				}
			});
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':1692,'endLine':1720}","it(""should merge values"", () => {
			const src = {
				a: 5,
				b: ""John"",
				c: {
					d: true,
					e: 45.8
				}
			};

			const prev = {
				a: 10,
				c: {
					e: 10.5,
					f: ""Fox""
				}
			};

			const res = Service.prototype.mergeSchemaMetadata(src, prev);
			expect(res).toEqual({
				a: 5,
				b: ""John"",
				c: {
					d: true,
					e: 45.8,
					f: ""Fox""
				}
			});
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':1724,'endLine':1730}","it(""should merge values"", () => {
			const src = [1, 2, 3, 4, 5];
			const prev = [2, 4, 6, 8, 10];

			const res = Service.prototype.mergeSchemaUniqArray(src, prev);
			expect(res).toEqual([1, 2, 3, 4, 5, 6, 8, 10]);
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':1751,'endLine':1762}","it(""should merge values"", () => {
			jest.spyOn(Service.prototype, ""mergeSchemaUniqArray"");

			const src = [1, 2, 3, 4, 5];
			const prev = [2, 4, 6, 8, 10];

			const res = Service.prototype.mergeSchemaDependencies(src, prev);
			expect(res).toEqual([1, 2, 3, 4, 5, 6, 8, 10]);

			expect(Service.prototype.mergeSchemaUniqArray).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaUniqArray).toBeCalledWith(src, prev);
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':1766,'endLine':1807}","it(""should merge values"", () => {
			const src = {
				before: {
					all: ""src-before-all""
				},
				after: {
					list: [""src-after-list1"", ""src-after-list2""]
				},
				error: {
					all: ""src-error-all"",
					remove: ""src-error-remove""
				}
			};

			const prev = {
				before: {
					all: ""prev-before-all"",
					create: ""prev-before-create""
				},
				after: {
					list: ""prev-after-list""
				},
				error: {
					all: ""prev-error-all""
				}
			};

			const res = Service.prototype.mergeSchemaHooks(src, prev);
			expect(res).toEqual({
				before: {
					all: [""prev-before-all"", ""src-before-all""],
					create: ""prev-before-create""
				},
				after: {
					list: [""src-after-list1"", ""src-after-list2"", ""prev-after-list""]
				},
				error: {
					all: [""src-error-all"", ""prev-error-all""],
					remove: [""src-error-remove""]
				}
			});
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':1944,'endLine':1966}","it(""should merge values"", () => {
			const src = {
				find: ""src-find"",
				list: ""src-list"",
				update: ""src-update""
			};

			const prev = {
				create: ""prev-create"",
				list: ""prev-list"",
				update: ""prev-update"",
				remove: ""prev-remove""
			};

			const res = Service.prototype.mergeSchemaMethods(src, prev);
			expect(res).toEqual({
				create: ""prev-create"",
				find: ""src-find"",
				list: ""src-list"",
				update: ""src-update"",
				remove: ""prev-remove""
			});
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':1970,'endLine':2026}","it(""should merge actions"", () => {
			const src = {
				create() {},
				find: {
					params: {
						count: ""number""
					},
					handler() {}
				},
				update: {
					handler() {}
				}
			};

			const prev = {
				find: {
					group: ""user""
				},

				update: {
					handler() {}
				},

				patch: {
					params: {
						update: ""object""
					},
					handler() {}
				},

				remove() {}
			};

			const res = Service.prototype.mergeSchemaEvents(src, prev);
			expect(res).toEqual({
				create: {
					handler: expect.any(Function)
				},
				find: {
					group: ""user"",
					params: {
						count: ""number""
					},
					handler: expect.any(Function)
				},
				update: {
					handler: [expect.any(Function), expect.any(Function)]
				},
				patch: {
					params: {
						update: ""object""
					},
					handler: expect.any(Function)
				},
				remove: expect.any(Function)
			});
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':2030,'endLine':2036}","it(""should merge values"", () => {
			const res = Service.prototype.mergeSchemaLifecycleHandlers(
				""src-created"",
				""prev-created""
			);
			expect(res).toEqual([""prev-created"", ""src-created""]);
		})",snuts
/test/unit/service.spec.js,IdenticalTestDescription,"{'startLine':2040,'endLine':2049}","it(""should merge values"", () => {
			expect(Service.prototype.mergeSchemaUnknown(""John"", ""Bob"")).toBe(""John"");
			expect(Service.prototype.mergeSchemaUnknown(""John"", null)).toBe(""John"");
			expect(Service.prototype.mergeSchemaUnknown(null, ""Bob"")).toBeNull();
			expect(Service.prototype.mergeSchemaUnknown(null, null)).toBeNull();

			expect(Service.prototype.mergeSchemaUnknown(""John"", undefined)).toBe(""John"");
			expect(Service.prototype.mergeSchemaUnknown(undefined, ""Bob"")).toBe(""Bob"");
			expect(Service.prototype.mergeSchemaUnknown(undefined, undefined)).toBeUndefined();
		})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':147,'endLine':147}","it(""should throw error if method name is now allowed"", () => {
			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						actions() {}
					}
				});
			}).toThrowError(""Invalid method name 'actions' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						applyMixins() {}
					}
				});
			}).toThrowError(""Invalid method name 'applyMixins' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaSettings() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaSettings' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaUnknown() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaUnknown' in 'posts' service!"");
		})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':156,'endLine':156}","it(""should throw error if method name is now allowed"", () => {
			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						actions() {}
					}
				});
			}).toThrowError(""Invalid method name 'actions' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						applyMixins() {}
					}
				});
			}).toThrowError(""Invalid method name 'applyMixins' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaSettings() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaSettings' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaUnknown() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaUnknown' in 'posts' service!"");
		})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':165,'endLine':165}","it(""should throw error if method name is now allowed"", () => {
			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						actions() {}
					}
				});
			}).toThrowError(""Invalid method name 'actions' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						applyMixins() {}
					}
				});
			}).toThrowError(""Invalid method name 'applyMixins' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaSettings() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaSettings' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaUnknown() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaUnknown' in 'posts' service!"");
		})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':174,'endLine':174}","it(""should throw error if method name is now allowed"", () => {
			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						actions() {}
					}
				});
			}).toThrowError(""Invalid method name 'actions' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						applyMixins() {}
					}
				});
			}).toThrowError(""Invalid method name 'applyMixins' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaSettings() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaSettings' in 'posts' service!"");

			expect(() => {
				svc.parseServiceSchema({
					name: ""posts"",
					methods: {
						mergeSchemaUnknown() {}
					}
				});
			}).toThrowError(""Invalid method name 'mergeSchemaUnknown' in 'posts' service!"");
		})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':563,'endLine':563}","describe(""Test _start"", () => {
		const broker = new ServiceBroker({ logger: false });

		const svc = new Service(broker);

		jest.spyOn(broker, ""registerLocalService"");
		jest.spyOn(broker, ""callMiddlewareHook"");
		jest.spyOn(svc, ""waitForServices"").mockImplementation(async () => {});

		it(""should call broker methods"", async () => {
			svc.parseServiceSchema({
				name: ""posts""
			});

			broker.registerLocalService.mockClear();
			broker.callMiddlewareHook.mockClear();
			svc.waitForServices.mockClear();

			await svc._start();

			expect(broker.callMiddlewareHook).toBeCalledTimes(2);
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(1, ""serviceStarting"", [svc]);
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(2, ""serviceStarted"", [svc]);

			expect(broker.registerLocalService).toBeCalledTimes(1);
			expect(broker.registerLocalService).toBeCalledWith(svc._serviceSpecification);

			expect(svc.waitForServices).toBeCalledTimes(0);
		});

		it(""should call waitForServices if dependencies are defined"", async () => {
			svc.parseServiceSchema({
				name: ""posts"",
				dependencies: [""users"", ""auth""]
			});

			broker.registerLocalService.mockClear();
			broker.callMiddlewareHook.mockClear();
			svc.waitForServices.mockClear();

			await svc._start();

			expect(broker.callMiddlewareHook).toBeCalledTimes(2);
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(1, ""serviceStarting"", [svc]);
			expect(broker.callMiddlewareHook).toHaveBeenNthCalledWith(2, ""serviceStarted"", [svc]);

			expect(broker.registerLocalService).toBeCalledTimes(1);
			expect(broker.registerLocalService).toBeCalledWith(svc._serviceSpecification);

			expect(svc.waitForServices).toBeCalledTimes(1);
			expect(svc.waitForServices).toBeCalledWith([""users"", ""auth""], 0, 1000);
		});

		it(""should call waitForServices if dependencies are defined & $dependencyTimeout"", async () => {
			svc.parseServiceSchema({
				name: ""posts"",
				settings: {
					$dependencyTimeout: 3000
				},
				dependencies: [""users"", ""auth""]
			});

			svc.waitForServices.mockClear();

			await svc._start();

			expect(svc.waitForServices).toBeCalledTimes(1);
			expect(svc.waitForServices).toBeCalledWith([""users"", ""auth""], 3000, 1000);
		});

		it(""should call waitForServices if dependencies are defined & $dependencyInterval"", async () => {
			svc.parseServiceSchema({
				name: ""posts"",
				settings: {
					$dependencyInterval: 100
				},
				dependencies: [""users"", ""auth""]
			});

			svc.waitForServices.mockClear();

			await svc._start();

			expect(svc.waitForServices).toBeCalledTimes(1);
			expect(svc.waitForServices).toBeCalledWith([""users"", ""auth""], 0, 100);
		});

		it(""should call single started lifecycle event handler"", async () => {
			const started = jest.fn(async () => {});
			svc.parseServiceSchema({
				name: ""posts"",
				started
			});

			await svc._start();

			expect(started).toBeCalledTimes(1);
			expect(started).toBeCalledWith();
		});

		it(""should call multiple started lifecycle event handler"", async () => {
			let FLOW = [];

			const started1 = jest.fn(async () => FLOW.push(""S1""));
			const started2 = jest.fn(async () => FLOW.push(""S2""));
			svc.parseServiceSchema({
				name: ""posts"",
				started: [started1, started2]
			});

			await svc._start();

			expect(started1).toBeCalledTimes(1);
			expect(started1).toBeCalledWith();

			expect(started2).toBeCalledTimes(1);
			expect(started2).toBeCalledWith();

			expect(FLOW.join(""-"")).toBe(""S1-S2"");
		});
	})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':644,'endLine':644}","it(""should call single started lifecycle event handler"", async () => {
			const started = jest.fn(async () => {});
			svc.parseServiceSchema({
				name: ""posts"",
				started
			});

			await svc._start();

			expect(started).toBeCalledTimes(1);
			expect(started).toBeCalledWith();
		})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':704,'endLine':704}","it(""should call single stopped lifecycle event handler"", async () => {
			const stopped = jest.fn(async () => {});
			svc.parseServiceSchema({
				name: ""posts"",
				stopped
			});

			await svc._stop();

			expect(stopped).toBeCalledTimes(1);
			expect(stopped).toBeCalledWith();
		})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':1267,'endLine':1267}","describe(""Test waitForServices"", () => {
		const broker = new ServiceBroker({ logger: false });
		jest.spyOn(broker, ""waitForServices"").mockImplementation(async () => {});

		const svc = new Service(broker);

		it(""should call broker.waitForServices"", async () => {
			await svc.waitForServices([""users"", ""auth""], 3000, 500);

			expect(broker.waitForServices).toHaveBeenCalledTimes(1);
			expect(broker.waitForServices).toHaveBeenCalledWith(
				[""users"", ""auth""],
				3000,
				500,
				svc.logger
			);
		});
	})",snuts
/test/unit/service.spec.js,NonFunctionalStatement,"{'startLine':1431,'endLine':1431}","it(""should call merge methods"", () => {
			const mixin2 = {};

			const mixin = {
				name: ""posts"",
				version: 3,

				mixins: [mixin2],

				dependencies: [""users"", ""auth""],

				settings: {
					a: 5
				},

				metadata: {
					region: ""us-west""
				},

				hooks: {
					before: {
						""*"": () => {}
					},
					after: {
						list: [() => {}, () => {}]
					},
					error: {
						""*"": () => {}
					}
				},

				actions: {
					find() {},

					get: {
						cache: true,
						params: {
							a: ""string""
						}
					},

					delete: false
				},

				methods: {
					doSomething() {}
				},

				events: {
					""user.created""() {},
					""user.updated"": {
						group: ""user"",
						handler: () => {}
					}
				},

				created() {},
				started() {},
				stopped() {},

				custom: ""123""
			};

			Service.prototype.mergeSchemas({}, mixin);

			expect(Service.prototype.mergeSchemaSettings).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaSettings).toBeCalledWith(mixin.settings, undefined);

			expect(Service.prototype.mergeSchemaMetadata).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaMetadata).toBeCalledWith(mixin.metadata, undefined);

			expect(Service.prototype.mergeSchemaHooks).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaHooks).toBeCalledWith(mixin.hooks, {});

			expect(Service.prototype.mergeSchemaActions).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaActions).toBeCalledWith(mixin.actions, {});

			expect(Service.prototype.mergeSchemaMethods).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaMethods).toBeCalledWith(mixin.methods, undefined);

			expect(Service.prototype.mergeSchemaEvents).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaEvents).toBeCalledWith(mixin.events, {});

			expect(Service.prototype.mergeSchemaLifecycleHandlers).toBeCalledTimes(3);
			expect(Service.prototype.mergeSchemaLifecycleHandlers).toBeCalledWith(
				mixin.created,
				undefined
			);
			expect(Service.prototype.mergeSchemaLifecycleHandlers).toBeCalledWith(
				mixin.started,
				undefined
			);
			expect(Service.prototype.mergeSchemaLifecycleHandlers).toBeCalledWith(
				mixin.stopped,
				undefined
			);

			expect(Service.prototype.mergeSchemaUniqArray).toBeCalledTimes(2);
			expect(Service.prototype.mergeSchemaUniqArray).toHaveBeenNthCalledWith(
				1,
				mixin.mixins,
				undefined
			);
			expect(Service.prototype.mergeSchemaUniqArray).toHaveBeenNthCalledWith(
				2,
				mixin.dependencies,
				undefined
			);

			expect(Service.prototype.mergeSchemaUnknown).toBeCalledTimes(1);
			expect(Service.prototype.mergeSchemaUnknown).toHaveBeenNthCalledWith(
				1,
				mixin.custom,
				undefined
			);
		})",snuts
