"file","type","smells","itCount","describeCount"
"spec/example.spec.js","AnonymousTest","[{""startLine"":82,""endLine"":84}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":86,""endLine"":88}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":90,""endLine"":92}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":94,""endLine"":96}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":98,""endLine"":106}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":108,""endLine"":110}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":112,""endLine"":114}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":116,""endLine"":118}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":124,""endLine"":126}]",11,1
"spec/example.spec.js","AnonymousTest","[{""startLine"":128,""endLine"":130}]",11,1
"spec/example.spec.js","ConditionalTestLogic","[{""startLine"":100,""endLine"":102}]",11,1
"spec/caching.spec.js","SubOptimalAssert","[{""startLine"":110,""endLine"":112}]",6,1
"spec/caching.spec.js","SubOptimalAssert","[{""startLine"":140,""endLine"":142}]",6,1
"spec/caching.spec.js","SubOptimalAssert","[{""startLine"":172,""endLine"":174}]",6,1
"spec/caching.spec.js","SubOptimalAssert","[{""startLine"":201,""endLine"":203}]",6,1
"spec/caching.spec.js","SubOptimalAssert","[{""startLine"":313,""endLine"":315}]",6,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":501,""endLine"":525}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":680,""endLine"":695}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":814,""endLine"":841}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":843,""endLine"":870}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":872,""endLine"":898}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":900,""endLine"":929}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":1076,""endLine"":1092}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":1111,""endLine"":1130}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":1232,""endLine"":1251}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":2720,""endLine"":2740}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":3579,""endLine"":3610}]",137,1
"spec/basic.spec.js","IdenticalTestDescription","[{""startLine"":3612,""endLine"":3648}]",137,1
"spec/basic.spec.js","ConditionalTestLogic","[{""startLine"":1662,""endLine"":1664}]",137,1
"spec/basic.spec.js","ConditionalTestLogic","[{""startLine"":1707,""endLine"":1709}]",137,1
"spec/basic.spec.js","ConditionalTestLogic","[{""startLine"":1750,""endLine"":1752}]",137,1
"spec/basic.spec.js","ConditionalTestLogic","[{""startLine"":1793,""endLine"":1795}]",137,1
"spec/basic.spec.js","ConditionalTestLogic","[{""startLine"":2962,""endLine"":2964}]",137,1
"spec/basic.spec.js","ConditionalTestLogic","[{""startLine"":2965,""endLine"":2967}]",137,1
"spec/basic.spec.js","SubOptimalAssert","[{""startLine"":62,""endLine"":62}]",137,1
